"ID","CODIGO_CONTA","CODIGO","NOME","PRECO","DATA"
8563,1952,6016,"CHICLETES",0.3,"2016-01-10 13:24:00"
8564,1952,6016,"CHICLETES",0.3,"2016-01-10 13:24:00"
8565,1952,6016,"CHICLETES",0.3,"2016-01-10 13:24:00"
8566,1952,6016,"CHICLETES",0.3,"2016-01-10 13:24:00"
8567,1952,6016,"CHICLETES",0.3,"2016-01-10 13:24:00"
8568,1953,4013,"ESTROGONOFE BOI",20.0,"2016-01-10 13:28:07"
8569,1953,4007,"BISTECA",18.0,"2016-01-10 13:28:07"
8570,1954,4001,"FILE A CAVALO BOI",26.0,"2016-01-10 13:34:43"
8571,1954,4002,"BIFE BOI",22.0,"2016-01-10 13:34:43"
8572,1954,2006,"SUCO FRUTA",5.0,"2016-01-10 13:34:43"
8573,1954,2020,"REFRI",4.0,"2016-01-10 13:34:43"
8574,1954,4016,"AD FRITAS",2.0,"2016-01-10 13:34:43"
8575,1955,6006,"PALLETUS C RECH",8.5,"2016-01-10 13:35:59"
8576,1956,4007,"BISTECA",18.0,"2016-01-10 13:37:22"
8577,1956,4009,"MASSA C CARNE",22.0,"2016-01-10 13:37:22"
8578,1956,3005,"BOLINHO BACAL",29.0,"2016-01-10 13:37:22"
8579,1956,6006,"PALLETUS C RECH",8.5,"2016-01-10 13:37:22"
8580,1956,2020,"REFRI",4.0,"2016-01-10 13:37:22"
8581,1956,2020,"REFRI",4.0,"2016-01-10 13:37:22"
8582,1956,2024,"LONG NECK",6.0,"2016-01-10 13:37:22"
8583,1957,4001,"FILE A CAVALO BOI",26.0,"2016-01-10 13:39:23"
8584,1957,2006,"SUCO FRUTA",5.0,"2016-01-10 13:39:23"
8585,1957,2006,"SUCO FRUTA",5.0,"2016-01-10 13:39:23"
8586,1958,4008,"PEIXE",20.0,"2016-01-10 13:40:03"
8587,1958,2006,"SUCO FRUTA",5.0,"2016-01-10 13:40:03"
8588,1959,4008,"PEIXE",20.0,"2016-01-10 13:40:36"
8589,1960,4009,"MASSA C CARNE",22.0,"2016-01-10 13:42:04"
8590,1960,3005,"BOLINHO BACAL",29.0,"2016-01-10 13:42:04"
8591,1960,6003,"CHAVE DE OURO",14.0,"2016-01-10 13:42:04"
8592,1960,4034,"FRANGO A MILANESA",20.0,"2016-01-10 13:42:04"
8593,1961,4008,"PEIXE",20.0,"2016-01-10 13:42:41"
8594,1961,4005,"ESTROGONOFE FRANGO",18.0,"2016-01-10 13:42:41"
8595,1961,6003,"CHAVE DE OURO",14.0,"2016-01-10 13:42:41"
8596,1961,2006,"SUCO FRUTA",5.0,"2016-01-10 13:42:41"
8597,1961,2006,"SUCO FRUTA",5.0,"2016-01-10 13:42:41"
8598,1962,5010,"COSTELHINHA COMPL",70.0,"2016-01-10 13:45:05"
8599,1962,2008,"SUCO.UVA INT.TAÇA",5.0,"2016-01-10 13:45:05"
8600,1962,2008,"SUCO.UVA INT.TAÇA",5.0,"2016-01-10 13:45:05"
8601,1962,4034,"FRANGO A MILANESA",20.0,"2016-01-10 13:45:05"
8602,1962,6035,"FLOR DE MARACUJÁ",14.0,"2016-01-10 13:45:05"
8603,1963,6006,"PALLETUS C RECH",8.5,"2016-01-10 13:47:03"
8604,1963,6006,"PALLETUS C RECH",8.5,"2016-01-10 13:47:03"
8605,1964,4002,"BIFE BOI",22.0,"2016-01-10 13:55:52"
8606,1964,4013,"ESTROGONOFE BOI",20.0,"2016-01-10 13:55:52"
8607,1964,2008,"SUCO.UVA INT.TAÇA",5.0,"2016-01-10 13:55:52"
8608,1964,2008,"SUCO.UVA INT.TAÇA",5.0,"2016-01-10 13:55:52"
8609,1964,6003,"CHAVE DE OURO",14.0,"2016-01-10 13:55:52"
8610,1965,4008,"PEIXE",20.0,"2016-01-10 13:56:34"
8611,1965,4008,"PEIXE",20.0,"2016-01-10 13:56:34"
8612,1965,2014,"AGUA S/GÁS",4.0,"2016-01-10 13:56:34"
8613,1965,2014,"AGUA S/GÁS",4.0,"2016-01-10 13:56:34"
8614,1965,2006,"SUCO FRUTA",5.0,"2016-01-10 13:56:34"
8615,1965,2006,"SUCO FRUTA",5.0,"2016-01-10 13:56:34"
8616,1966,4002,"BIFE BOI",22.0,"2016-01-10 14:03:10"
8617,1966,4002,"BIFE BOI",22.0,"2016-01-10 14:03:10"
8618,1967,6013,"BALA HALLS",2.0,"2016-01-10 14:06:44"
8619,1968,2001,"CAFÉ GARRAFA",2.0,"2016-01-10 14:25:33"
8620,1968,4001,"FILE A CAVALO BOI",26.0,"2016-01-10 14:25:33"
8621,1968,4007,"BISTECA",18.0,"2016-01-10 14:25:33"
8622,1968,2024,"LONG NECK",6.0,"2016-01-10 14:25:33"
8623,1968,2024,"LONG NECK",6.0,"2016-01-10 14:25:33"
8624,1968,2024,"LONG NECK",6.0,"2016-01-10 14:25:33"
8625,1968,2024,"LONG NECK",6.0,"2016-01-10 14:25:33"
8626,1969,5013,"SALADA DO QUINTA",22.0,"2016-01-10 14:28:05"
8627,1969,4001,"FILE A CAVALO BOI",26.0,"2016-01-10 14:28:05"
8628,1969,4003,"BIFE FRANGO",18.0,"2016-01-10 14:28:05"
8629,1969,3011,"FILE C/ FRITAS",29.0,"2016-01-10 14:28:05"
8630,1969,3011,"FILE C/ FRITAS",29.0,"2016-01-10 14:28:05"
8631,1969,2020,"REFRI",4.0,"2016-01-10 14:28:05"
8632,1969,2020,"REFRI",4.0,"2016-01-10 14:28:05"
8633,1969,2020,"REFRI",4.0,"2016-01-10 14:28:05"
8634,1969,2020,"REFRI",4.0,"2016-01-10 14:28:05"
8635,1969,2020,"REFRI",4.0,"2016-01-10 14:28:05"
8636,1969,2020,"REFRI",4.0,"2016-01-10 14:28:05"
8637,1969,2020,"REFRI",4.0,"2016-01-10 14:28:05"
8638,1969,4015,"AD FEIJÃO",1.0,"2016-01-10 14:28:05"
8639,1969,4015,"AD FEIJÃO",1.0,"2016-01-10 14:28:05"
8640,1969,4024,"AD ARROZ",2.0,"2016-01-10 14:28:05"
8641,1969,4024,"AD ARROZ",2.0,"2016-01-10 14:28:05"
8642,1969,4024,"AD ARROZ",2.0,"2016-01-10 14:28:05"
8643,1970,5055,"MEIO PICANHA",68.6,"2016-01-10 14:49:33"
8644,1970,2014,"AGUA S/GÁS",4.0,"2016-01-10 14:49:33"
8645,1970,2006,"SUCO FRUTA",5.0,"2016-01-10 14:49:33"
8646,1970,2020,"REFRI",4.0,"2016-01-10 14:49:33"
8647,1970,6003,"CHAVE DE OURO",14.0,"2016-01-10 14:49:33"
8664,1972,4001,"FILE A CAVALO BOI",26.0,"2016-01-10 16:00:03"
8665,1972,4001,"FILE A CAVALO BOI",26.0,"2016-01-10 16:00:03"
8666,1972,4013,"ESTROGONOFE BOI",20.0,"2016-01-10 16:00:03"
8667,1972,6002,"TAÇA SURPRESA",14.0,"2016-01-10 16:00:03"
8668,1972,6005,"MANJAR",8.0,"2016-01-10 16:00:03"
8669,1972,2006,"SUCO FRUTA",5.0,"2016-01-10 16:00:03"
8670,1972,2024,"LONG NECK",6.0,"2016-01-10 16:00:03"
8671,1972,2024,"LONG NECK",6.0,"2016-01-10 16:00:03"
8672,1972,2024,"LONG NECK",6.0,"2016-01-10 16:00:03"
8673,1972,2024,"LONG NECK",6.0,"2016-01-10 16:00:03"
8674,1972,2024,"LONG NECK",6.0,"2016-01-10 16:00:03"
8675,1972,2024,"LONG NECK",6.0,"2016-01-10 16:00:03"
8676,1972,2024,"LONG NECK",6.0,"2016-01-10 16:00:03"
8677,1972,2024,"LONG NECK",6.0,"2016-01-10 16:00:03"
8678,1972,2024,"LONG NECK",6.0,"2016-01-10 16:00:03"
8679,1973,4001,"FILE A CAVALO BOI",26.0,"2016-01-10 16:00:54"
8680,1973,2020,"REFRI",4.0,"2016-01-10 16:00:54"
8681,1973,2020,"REFRI",4.0,"2016-01-10 16:00:54"
8682,1974,2006,"SUCO FRUTA",5.0,"2016-01-10 16:04:44"
8683,1974,2024,"LONG NECK",6.0,"2016-01-10 16:04:44"
8684,1974,2024,"LONG NECK",6.0,"2016-01-10 16:04:44"
8685,1974,4001,"FILE A CAVALO BOI",26.0,"2016-01-10 16:04:44"
8686,1975,2001,"CAFÉ GARRAFA",2.0,"2016-01-11 09:22:46"
8687,1975,2014,"AGUA S/GÁS",4.0,"2016-01-11 09:22:46"
8688,1976,1003,"MISTO",5.0,"2016-01-11 10:09:04"
8689,1976,1012,"SANDUÍCHE FRIO",6.0,"2016-01-11 10:09:04"
8690,1976,1015,"SALADA DE FRUTAS",5.0,"2016-01-11 10:09:04"
8691,1976,2001,"CAFÉ GARRAFA",2.0,"2016-01-11 10:09:04"
8692,1976,2003,"CAFÉ C LEITE",4.0,"2016-01-11 10:09:04"
8693,1976,2006,"SUCO FRUTA",5.0,"2016-01-11 10:09:04"
8694,1976,2006,"SUCO FRUTA",5.0,"2016-01-11 10:09:04"
8695,1976,2006,"SUCO FRUTA",5.0,"2016-01-11 10:09:04"
8696,1976,2014,"AGUA S/GÁS",4.0,"2016-01-11 10:09:04"
8697,1976,2014,"AGUA S/GÁS",4.0,"2016-01-11 10:09:04"
8698,1976,2020,"REFRI",4.0,"2016-01-11 10:09:04"
8699,1977,4018,"MARMITEX SURPRESA",12.0,"2016-01-11 11:38:27"
8700,1977,4018,"MARMITEX SURPRESA",12.0,"2016-01-11 11:38:27"
8701,1977,2006,"SUCO FRUTA",5.0,"2016-01-11 11:38:27"
8702,1977,2006,"SUCO FRUTA",5.0,"2016-01-11 11:38:27"
8703,1977,2012,"CHÁ",3.0,"2016-01-11 11:38:27"
8704,1978,4002,"BIFE BOI",22.0,"2016-01-11 11:59:22"
8705,1978,4002,"BIFE BOI",22.0,"2016-01-11 11:59:22"
8706,1978,2006,"SUCO FRUTA",5.0,"2016-01-11 11:59:22"
8707,1978,2008,"SUCO.UVA INT.TAÇA",5.0,"2016-01-11 11:59:22"
8708,1978,2020,"REFRI",4.0,"2016-01-11 11:59:22"
8709,1979,4003,"BIFE FRANGO",18.0,"2016-01-11 12:01:41"
8710,1979,2006,"SUCO FRUTA",5.0,"2016-01-11 12:01:41"
8711,1979,2020,"REFRI",4.0,"2016-01-11 12:01:41"
8712,1980,4009,"MASSA C CARNE",22.0,"2016-01-11 12:13:28"
8713,1981,4002,"BIFE BOI",22.0,"2016-01-11 12:23:28"
8714,1981,2020,"REFRI",4.0,"2016-01-11 12:23:28"
8715,1982,6006,"PALLETUS C RECH",8.5,"2016-01-11 12:24:15"
8716,1983,4009,"MASSA C CARNE",22.0,"2016-01-11 12:26:16"
8717,1983,2020,"REFRI",4.0,"2016-01-11 12:26:16"
8718,1984,4040,"BIFE SUINO",20.0,"2016-01-11 12:36:02"
8719,1984,6012,"TRIDENT COMUM",2.0,"2016-01-11 12:36:02"
8720,1985,4008,"PEIXE",20.0,"2016-01-11 12:37:14"
8721,1986,4018,"MARMITEX SURPRESA",12.0,"2016-01-11 12:42:59"
8722,1986,2007,"SUCO POLPA",4.0,"2016-01-11 12:42:59"
8723,1987,4018,"MARMITEX SURPRESA",12.0,"2016-01-11 13:08:48"
8724,1988,2006,"SUCO FRUTA",5.0,"2016-01-11 13:09:06"
8725,1989,4005,"ESTROGONOFE FRANGO",18.0,"2016-01-11 13:17:52"
8726,1989,4005,"ESTROGONOFE FRANGO",18.0,"2016-01-11 13:17:52"
8727,1989,2014,"AGUA S/GÁS",4.0,"2016-01-11 13:17:52"
8728,1989,2020,"REFRI",4.0,"2016-01-11 13:17:52"
8729,1989,2020,"REFRI",4.0,"2016-01-11 13:17:52"
8730,1990,2006,"SUCO FRUTA",5.0,"2016-01-11 13:21:19"
8731,1990,2006,"SUCO FRUTA",5.0,"2016-01-11 13:21:19"
8732,1990,2006,"SUCO FRUTA",5.0,"2016-01-11 13:21:19"
8733,1990,2020,"REFRI",4.0,"2016-01-11 13:21:19"
8734,1990,2020,"REFRI",4.0,"2016-01-11 13:21:19"
8735,1990,2020,"REFRI",4.0,"2016-01-11 13:21:19"
8736,1990,2020,"REFRI",4.0,"2016-01-11 13:21:19"
8737,1990,4002,"BIFE BOI",22.0,"2016-01-11 13:21:19"
8738,1990,4008,"PEIXE",20.0,"2016-01-11 13:21:19"
8739,1990,4008,"PEIXE",20.0,"2016-01-11 13:21:19"
8740,1990,4003,"BIFE FRANGO",18.0,"2016-01-11 13:21:19"
8741,1990,4003,"BIFE FRANGO",18.0,"2016-01-11 13:21:19"
8742,1991,8007,"15% ESTROGONOFF",17.0,"2016-01-11 13:27:36"
8743,1991,2006,"SUCO FRUTA",5.0,"2016-01-11 13:27:36"
8748,1993,8007,"15% ESTROGONOFF",17.0,"2016-01-11 13:31:39"
8749,1993,8003,"15% BIFE BOI",18.7,"2016-01-11 13:31:39"
8750,1993,2006,"SUCO FRUTA",5.0,"2016-01-11 13:31:39"
8751,1993,6016,"CHICLETES",0.3,"2016-01-11 13:31:39"
8752,1993,6016,"CHICLETES",0.3,"2016-01-11 13:31:39"
8753,1994,8007,"15% ESTROGONOFF",17.0,"2016-01-11 13:33:22"
8754,1994,6006,"PALLETUS C RECH",8.5,"2016-01-11 13:33:22"
8755,1995,8007,"15% ESTROGONOFF",17.0,"2016-01-11 13:34:02"
8756,1995,6012,"TRIDENT COMUM",2.0,"2016-01-11 13:34:02"
8757,1996,1000,"Meia Porção Bacalhau",18.0,"2016-01-11 13:35:39"
8758,1996,4034,"FRANGO A MILANESA",20.0,"2016-01-11 13:35:39"
8759,1996,4007,"BISTECA",18.0,"2016-01-11 13:35:39"
8760,1996,2014,"AGUA S/GÁS",4.0,"2016-01-11 13:35:39"
8761,1996,2024,"LONG NECK",6.0,"2016-01-11 13:35:39"
8762,1996,2024,"LONG NECK",6.0,"2016-01-11 13:35:39"
8763,1997,6006,"PALLETUS C RECH",8.5,"2016-01-11 13:38:36"
8764,1997,8007,"15% ESTROGONOFF",17.0,"2016-01-11 13:38:36"
8765,1998,8005,"15% FILÉ Á CAV",22.1,"2016-01-11 13:51:28"
8766,1998,8005,"15% FILÉ Á CAV",22.1,"2016-01-11 13:51:28"
8767,1998,8007,"15% ESTROGONOFF",17.0,"2016-01-11 13:51:28"
8768,1998,8007,"15% ESTROGONOFF",17.0,"2016-01-11 13:51:28"
8769,1998,4014,"PRATO INFANTIL",14.0,"2016-01-11 13:51:28"
8770,1998,2020,"REFRI",4.0,"2016-01-11 13:51:28"
8771,1998,2020,"REFRI",4.0,"2016-01-11 13:51:28"
8772,1998,2020,"REFRI",4.0,"2016-01-11 13:51:28"
8773,1998,2020,"REFRI",4.0,"2016-01-11 13:51:28"
8774,1998,2020,"REFRI",4.0,"2016-01-11 13:51:28"
8775,1998,6037,"15% CHAVE DE OURO",10.2,"2016-01-11 13:51:28"
8776,1998,6008,"PICOLÉ C REC FUNC",6.5,"2016-01-11 13:51:28"
8777,1999,4002,"BIFE BOI",22.0,"2016-01-11 13:53:53"
8778,1999,4039,"AD COUVE",2.0,"2016-01-11 13:53:53"
8779,1999,2015,"AGUA C/GÁS",5.0,"2016-01-11 13:53:53"
8785,2001,4040,"BIFE SUINO",20.0,"2016-01-11 14:09:43"
8786,2001,2006,"SUCO FRUTA",5.0,"2016-01-11 14:09:43"
8787,2001,4039,"AD COUVE",2.0,"2016-01-11 14:09:43"
8788,2001,6012,"TRIDENT COMUM",2.0,"2016-01-11 14:09:43"
8789,2002,4002,"BIFE BOI",22.0,"2016-01-11 14:20:08"
8790,2003,4003,"BIFE FRANGO",18.0,"2016-01-11 15:10:22"
8791,2003,4003,"BIFE FRANGO",18.0,"2016-01-11 15:10:22"
8792,2003,2020,"REFRI",4.0,"2016-01-11 15:10:22"
8793,2004,4007,"BISTECA",18.0,"2016-01-11 15:13:05"
8794,2004,4007,"BISTECA",18.0,"2016-01-11 15:13:05"
8795,2004,4007,"BISTECA",18.0,"2016-01-11 15:13:05"
8796,2004,4005,"ESTROGONOFE FRANGO",18.0,"2016-01-11 15:13:05"
8797,2004,4001,"FILE A CAVALO BOI",26.0,"2016-01-11 15:13:05"
8798,2004,4034,"FRANGO A MILANESA",20.0,"2016-01-11 15:13:05"
8799,2004,4016,"AD FRITAS",2.0,"2016-01-11 15:13:05"
8800,2004,2020,"REFRI",4.0,"2016-01-11 15:13:05"
8801,2004,2020,"REFRI",4.0,"2016-01-11 15:13:05"
8802,2004,2020,"REFRI",4.0,"2016-01-11 15:13:05"
8803,2004,2006,"SUCO FRUTA",5.0,"2016-01-11 15:13:05"
8804,2004,2014,"AGUA S/GÁS",4.0,"2016-01-11 15:13:05"
8805,2005,6006,"PALLETUS C RECH",8.5,"2016-01-11 15:16:42"
8806,2006,1010,"OMELETE",8.0,"2016-01-12 09:09:29"
8807,2006,2091,"SUCO ACEROLA  + LARANJA",5.5,"2016-01-12 09:09:29"
8808,2006,6011,"TRIDENT SENSATIONS",2.5,"2016-01-12 09:09:29"
8809,2007,2001,"CAFÉ GARRAFA",2.0,"2016-01-12 10:59:57"
8810,2008,6008,"PICOLÉ C REC FUNC",6.5,"2016-01-12 11:01:23"
8811,2008,6008,"PICOLÉ C REC FUNC",6.5,"2016-01-12 11:01:23"
8812,2009,4018,"MARMITEX SURPRESA",12.0,"2016-01-12 12:02:15"
8813,2009,4018,"MARMITEX SURPRESA",12.0,"2016-01-12 12:02:15"
8814,2009,4018,"MARMITEX SURPRESA",12.0,"2016-01-12 12:02:15"
8815,2010,4002,"BIFE BOI",22.0,"2016-01-12 12:11:16"
8816,2010,2006,"SUCO FRUTA",5.0,"2016-01-12 12:11:16"
8817,2011,4001,"FILE A CAVALO BOI",26.0,"2016-01-12 12:40:46"
8818,2011,4001,"FILE A CAVALO BOI",26.0,"2016-01-12 12:40:46"
8819,2011,2006,"SUCO FRUTA",5.0,"2016-01-12 12:40:46"
8820,2011,2006,"SUCO FRUTA",5.0,"2016-01-12 12:40:46"
8821,2011,4016,"AD FRITAS",2.0,"2016-01-12 12:40:46"
8822,2012,4001,"FILE A CAVALO BOI",26.0,"2016-01-12 12:50:54"
8823,2012,2020,"REFRI",4.0,"2016-01-12 12:50:54"
8824,2012,6016,"CHICLETES",0.3,"2016-01-12 12:50:54"
8825,2012,6016,"CHICLETES",0.3,"2016-01-12 12:50:54"
8826,2012,6016,"CHICLETES",0.3,"2016-01-12 12:50:54"
8827,2012,6016,"CHICLETES",0.3,"2016-01-12 12:50:54"
8828,2012,6016,"CHICLETES",0.3,"2016-01-12 12:50:54"
8829,2012,6016,"CHICLETES",0.3,"2016-01-12 12:50:54"
8830,2012,6016,"CHICLETES",0.3,"2016-01-12 12:50:54"
8831,2012,6018,"SONHO DE VALSA",1.0,"2016-01-12 12:50:54"
8832,2013,4015,"AD FEIJÃO",1.0,"2016-01-12 12:52:39"
8833,2014,4007,"BISTECA",18.0,"2016-01-12 12:58:19"
8834,2014,4002,"BIFE BOI",22.0,"2016-01-12 12:58:19"
8835,2014,2020,"REFRI",4.0,"2016-01-12 12:58:19"
8836,2015,2006,"SUCO FRUTA",5.0,"2016-01-12 13:05:09"
8837,2015,4003,"BIFE FRANGO",18.0,"2016-01-12 13:05:09"
8838,2015,6018,"SONHO DE VALSA",1.0,"2016-01-12 13:05:09"
8839,2016,4007,"BISTECA",18.0,"2016-01-12 13:07:24"
8843,2018,2020,"REFRI",4.0,"2016-01-12 13:09:44"
8844,2018,2020,"REFRI",4.0,"2016-01-12 13:09:44"
8845,2018,4002,"BIFE BOI",22.0,"2016-01-12 13:09:44"
8846,2018,4002,"BIFE BOI",22.0,"2016-01-12 13:09:44"
8847,2018,6012,"TRIDENT COMUM",2.0,"2016-01-12 13:09:44"
8848,2019,4041,"BIFE FILE MIGNON",27.0,"2016-01-12 13:12:18"
8849,2019,2020,"REFRI",4.0,"2016-01-12 13:12:18"
8850,2019,2020,"REFRI",4.0,"2016-01-12 13:12:18"
8851,2020,4009,"MASSA C CARNE",22.0,"2016-01-12 13:23:32"
8852,2020,2007,"SUCO POLPA",4.0,"2016-01-12 13:23:32"
8853,2020,2007,"SUCO POLPA",4.0,"2016-01-12 13:23:32"
8854,2021,4009,"MASSA C CARNE",22.0,"2016-01-12 13:23:52"
8855,2021,2015,"AGUA C/GÁS",5.0,"2016-01-12 13:23:52"
8856,2021,6006,"PALLETUS C RECH",8.5,"2016-01-12 13:23:52"
8857,2022,6006,"PALLETUS C RECH",8.5,"2016-01-12 13:25:21"
8858,2022,6006,"PALLETUS C RECH",8.5,"2016-01-12 13:25:21"
8859,2023,6012,"TRIDENT COMUM",2.0,"2016-01-12 13:25:36"
8860,2024,4001,"FILE A CAVALO BOI",26.0,"2016-01-12 13:27:40"
8861,2024,2006,"SUCO FRUTA",5.0,"2016-01-12 13:27:40"
8862,2025,6014,"LAKA BARRINHA",2.0,"2016-01-12 13:28:43"
8868,2027,4018,"MARMITEX SURPRESA",12.0,"2016-01-12 13:30:47"
8869,2027,2020,"REFRI",4.0,"2016-01-12 13:30:47"
8870,2027,2020,"REFRI",4.0,"2016-01-12 13:30:47"
8871,2028,4018,"MARMITEX SURPRESA",12.0,"2016-01-12 13:30:59"
8872,2029,4009,"MASSA C CARNE",22.0,"2016-01-12 13:34:12"
8873,2029,4009,"MASSA C CARNE",22.0,"2016-01-12 13:34:12"
8874,2029,2089,"TAÇA TINTO SUAVE",6.0,"2016-01-12 13:34:12"
8875,2029,2089,"TAÇA TINTO SUAVE",6.0,"2016-01-12 13:34:12"
8876,2030,4013,"ESTROGONOFE BOI",20.0,"2016-01-12 13:37:23"
8877,2030,4013,"ESTROGONOFE BOI",20.0,"2016-01-12 13:37:23"
8878,2030,6003,"CHAVE DE OURO",14.0,"2016-01-12 13:37:23"
8879,2031,4008,"PEIXE",20.0,"2016-01-12 13:41:52"
8880,2031,4002,"BIFE BOI",22.0,"2016-01-12 13:41:52"
8881,2031,2007,"SUCO POLPA",4.0,"2016-01-12 13:41:52"
8882,2031,2007,"SUCO POLPA",4.0,"2016-01-12 13:41:52"
8883,2031,4015,"AD FEIJÃO",1.0,"2016-01-12 13:41:52"
8884,2031,4025,"AD FAROFA",2.0,"2016-01-12 13:41:52"
8885,2032,4007,"BISTECA",18.0,"2016-01-12 13:48:38"
8886,2032,2006,"SUCO FRUTA",5.0,"2016-01-12 13:48:38"
8887,2033,6012,"TRIDENT COMUM",2.0,"2016-01-12 13:49:24"
8888,2034,4002,"BIFE BOI",22.0,"2016-01-12 14:04:17"
8889,2035,4002,"BIFE BOI",22.0,"2016-01-12 15:21:01"
8890,2035,4002,"BIFE BOI",22.0,"2016-01-12 15:21:01"
8891,2035,4001,"FILE A CAVALO BOI",26.0,"2016-01-12 15:21:01"
8892,2035,4013,"ESTROGONOFE BOI",20.0,"2016-01-12 15:21:01"
8893,2035,4013,"ESTROGONOFE BOI",20.0,"2016-01-12 15:21:01"
8894,2035,4013,"ESTROGONOFE BOI",20.0,"2016-01-12 15:21:01"
8895,2035,2002,"CAFÉ EXP",4.0,"2016-01-12 15:21:01"
8896,2035,2002,"CAFÉ EXP",4.0,"2016-01-12 15:21:01"
8897,2035,6002,"TAÇA SURPRESA",14.0,"2016-01-12 15:21:01"
8898,2035,6003,"CHAVE DE OURO",14.0,"2016-01-12 15:21:01"
8899,2035,6003,"CHAVE DE OURO",14.0,"2016-01-12 15:21:01"
8900,2035,2015,"AGUA C/GÁS",5.0,"2016-01-12 15:21:01"
8901,2035,2006,"SUCO FRUTA",5.0,"2016-01-12 15:21:01"
8902,2035,2006,"SUCO FRUTA",5.0,"2016-01-12 15:21:01"
8903,2035,2020,"REFRI",4.0,"2016-01-12 15:21:01"
8904,2035,2020,"REFRI",4.0,"2016-01-12 15:21:01"
8905,2035,2020,"REFRI",4.0,"2016-01-12 15:21:01"
8906,2035,2007,"SUCO POLPA",4.0,"2016-01-12 15:21:01"
8907,2035,4039,"AD COUVE",2.0,"2016-01-12 15:21:01"
8908,2035,4016,"AD FRITAS",2.0,"2016-01-12 15:21:01"
8909,2036,2014,"AGUA S/GÁS",4.0,"2016-01-12 15:23:38"
8910,2037,4007,"BISTECA",18.0,"2016-01-12 15:32:08"
8911,2037,4009,"MASSA C CARNE",22.0,"2016-01-12 15:32:08"
8912,2037,2008,"SUCO.UVA INT.TAÇA",5.0,"2016-01-12 15:32:08"
8913,2037,2008,"SUCO.UVA INT.TAÇA",5.0,"2016-01-12 15:32:08"
8914,2037,6035,"FLOR DE MARACUJÁ",14.0,"2016-01-12 15:32:08"
8915,2038,3003,"FRITAS",16.0,"2016-01-12 15:50:08"
8916,2038,2006,"SUCO FRUTA",5.0,"2016-01-12 15:50:08"
8917,2038,2006,"SUCO FRUTA",5.0,"2016-01-12 15:50:08"
8918,2038,6006,"PALLETUS C RECH",8.5,"2016-01-12 15:50:08"
8919,2038,2089,"TAÇA TINTO SUAVE",6.0,"2016-01-12 15:50:08"
8920,2039,6006,"PALLETUS C RECH",8.5,"2016-01-12 15:50:23"
8921,2040,4007,"BISTECA",18.0,"2016-01-13 11:41:44"
8922,2040,4022,"AD BIFE FRANGO",10.0,"2016-01-13 11:41:44"
8923,2040,4020,"AD OVO",3.0,"2016-01-13 11:41:44"
8924,2040,2006,"SUCO FRUTA",5.0,"2016-01-13 11:41:44"
8925,2040,2006,"SUCO FRUTA",5.0,"2016-01-13 11:41:44"
8926,2041,6012,"TRIDENT COMUM",2.0,"2016-01-13 11:47:59"
8927,2042,5019,"1 BACALHAU ESP E MEIO",153.0,"2016-01-13 12:46:56"
8928,2042,2008,"SUCO.UVA INT.TAÇA",5.0,"2016-01-13 12:46:56"
8929,2042,2008,"SUCO.UVA INT.TAÇA",5.0,"2016-01-13 12:46:56"
8930,2042,2008,"SUCO.UVA INT.TAÇA",5.0,"2016-01-13 12:46:56"
8931,2042,2008,"SUCO.UVA INT.TAÇA",5.0,"2016-01-13 12:46:56"
8932,2042,2008,"SUCO.UVA INT.TAÇA",5.0,"2016-01-13 12:46:56"
8933,2042,2008,"SUCO.UVA INT.TAÇA",5.0,"2016-01-13 12:46:56"
8934,2042,2008,"SUCO.UVA INT.TAÇA",5.0,"2016-01-13 12:46:56"
8935,2042,2008,"SUCO.UVA INT.TAÇA",5.0,"2016-01-13 12:46:56"
8936,2042,2020,"REFRI",4.0,"2016-01-13 12:46:56"
8937,2043,6012,"TRIDENT COMUM",2.0,"2016-01-13 12:47:48"
8938,2043,6016,"CHICLETES",0.3,"2016-01-13 12:47:48"
8939,2043,6016,"CHICLETES",0.3,"2016-01-13 12:47:48"
8940,2043,6016,"CHICLETES",0.3,"2016-01-13 12:47:48"
8941,2044,4005,"ESTROGONOFE FRANGO",18.0,"2016-01-13 12:51:48"
8942,2044,2020,"REFRI",4.0,"2016-01-13 12:51:48"
8943,2045,4001,"FILE A CAVALO BOI",26.0,"2016-01-13 12:55:16"
8944,2045,4001,"FILE A CAVALO BOI",26.0,"2016-01-13 12:55:16"
8945,2045,4001,"FILE A CAVALO BOI",26.0,"2016-01-13 12:55:16"
8946,2045,2006,"SUCO FRUTA",5.0,"2016-01-13 12:55:16"
8947,2045,2006,"SUCO FRUTA",5.0,"2016-01-13 12:55:16"
8948,2045,2006,"SUCO FRUTA",5.0,"2016-01-13 12:55:16"
8949,2045,2020,"REFRI",4.0,"2016-01-13 12:55:16"
8950,2045,2020,"REFRI",4.0,"2016-01-13 12:55:16"
8955,2047,4003,"BIFE FRANGO",18.0,"2016-01-13 12:57:17"
8956,2047,6018,"SONHO DE VALSA",1.0,"2016-01-13 12:57:17"
8957,2047,2006,"SUCO FRUTA",5.0,"2016-01-13 12:57:17"
8958,2048,4002,"BIFE BOI",22.0,"2016-01-13 12:58:23"
8959,2048,4034,"FRANGO A MILANESA",20.0,"2016-01-13 12:58:23"
8960,2048,2007,"SUCO POLPA",4.0,"2016-01-13 12:58:23"
